offering_id,name,hotel_class,region_id,type,region,locality
249710,Morningside Inn,,60763,hotel,NY,New York City
93421,Hotel Carter,1.5,60763,hotel,NY,New York City
1170336,The Gem Hotel New York Clarion,3.0,60763,hotel,NY,New York City
1497765,Apartment Hotel 51,,60763,hotel,NY,New York City
1199530,Oxbridge Midtown East Apartments,,60763,hotel,NY,New York City
1155229,Royal Park Hotel,1.0,60763,hotel,NY,New York City
290987,St. Marks Hotel,,60763,hotel,NY,New York City
256738,Envoy Club Suites,3.0,60763,hotel,NY,New York City
93539,Riverside Tower,,60763,hotel,NY,New York City
113343,Marrakech Hotel on Broadway,2.5,60763,hotel,NY,New York City
93357,Park Savoy,2.0,60763,hotel,NY,New York City
80093,Murray Hill Inn,1.0,60763,hotel,NY,New York City
1217376,The GEM Hotel Midtown West,3.0,60763,hotel,NY,New York City
249656,The Premier Hotel,4.0,60763,hotel,NY,New York City
224217,Clarion Hotel Park Avenue,2.0,60763,hotel,NY,New York City
649058,Hotel Alexander,,60763,hotel,NY,New York City
142114,Days Inn Hotel New York City - Broadway,2.0,60763,hotel,NY,New York City
1938661,Milford Plaza Hotel,3.0,60763,hotel,NY,New York City
1164645,Eurostars Wall Street,4.0,60763,hotel,NY,New York City
93470,Jolly Hotel Madison Towers,3.0,60763,hotel,NY,New York City
267182,Windsor Hotel,2.0,60763,hotel,NY,New York City
75711,Best Western PLUS President Hotel at Times Square,3.5,60763,hotel,NY,New York City
93520,Park Central,4.0,60763,hotel,NY,New York City
113297,Beekman Tower Hotel,3.0,60763,hotel,NY,New York City
1497821,NY Oyado,,60763,hotel,NY,New York City
596200,Comfort Inn Convention Center,2.0,60763,hotel,NY,New York City
80081,Chelsea Inn - 17th Street,,60763,hotel,NY,New York City
223023,Hudson New York,4.0,60763,hotel,NY,New York City
616735,The Grant Hotel,,60763,hotel,NY,New York City
80075,Amsterdam Court Hotel,3.0,60763,hotel,NY,New York City
93581,The Inn at Irving Place,,60763,hotel,NY,New York City
99447,Comfort Inn Central Park West,2.0,60763,hotel,NY,New York City
217627,Belnord Hotel,2.5,60763,hotel,NY,New York City
550885,254 East Vacation,2.5,60763,hotel,NY,New York City
1048678,The Hotel 91,3.0,60763,hotel,NY,New York City
1465008,Holiday Inn Express New York City-Wall Street,3.0,60763,hotel,NY,New York City
208888,Chelsea Star Hotel,2.0,60763,hotel,NY,New York City
671150,Empire Hotel,4.0,60763,hotel,NY,New York City
674743,Hotel Azure,2.5,60763,hotel,NY,New York City
93545,The Manhattan at Times Square Hotel,3.5,60763,hotel,NY,New York City
564851,Courtyard by Marriott New York Manhattan / Upper East Side,3.5,60763,hotel,NY,New York City
643970,Broadway Hotel and Hostel,,60763,hotel,NY,New York City
655870,Lafayette House,,60763,hotel,NY,New York City
99307,Wellington Hotel,3.0,60763,hotel,NY,New York City
93403,Bedford Hotel,3.0,60763,hotel,NY,New York City
223022,Holiday Inn SoHo New York,3.5,60763,hotel,NY,New York City
112062,The Time,4.0,60763,hotel,NY,New York City
122015,Hotel Grand Union,3.0,60763,hotel,NY,New York City
93374,Off Soho Suites,2.0,60763,hotel,NY,New York City
93339,Hilton Manhattan East,4.0,60763,hotel,NY,New York City
93486,Millennium Hotel Broadway,4.0,60763,hotel,NY,New York City
223021,Club Quarters Midtown,3.5,60763,hotel,NY,New York City
112019,Chelsea Savoy Hotel,2.0,60763,hotel,NY,New York City
217622,Dylan Hotel,4.0,60763,hotel,NY,New York City
93466,Doubletree Hotel Metropolitan - New York City,4.0,60763,hotel,NY,New York City
99774,La Quinta Inn Manhattan,3.0,60763,hotel,NY,New York City
93586,The Mansfield,4.0,60763,hotel,NY,New York City
93612,The Shoreham,4.0,60763,hotel,NY,New York City
2151571,Hotel Americano,,60763,hotel,NY,New York City
99365,Da Vinci Hotel,,60763,hotel,NY,New York City
75688,Dream New York,4.0,60763,hotel,NY,New York City
93398,60 Thompson - A Thompson Hotel,,60763,hotel,NY,New York City
93593,The Westin New York Grand Central,4.0,60763,hotel,NY,New York City
281697,The Alex Hotel,4.5,60763,hotel,NY,New York City
93359,Econo Lodge Times Square,2.0,60763,hotel,NY,New York City
281234,Four Points by Sheraton Manhattan Chelsea,3.0,60763,hotel,NY,New York City
292140,Sohotel,2.0,60763,hotel,NY,New York City
99333,Washington Jefferson Hotel,3.5,60763,hotel,NY,New York City
584986,Holiday Inn Express New York City Fifth Ave,3.0,60763,hotel,NY,New York City
93452,Herald Square Hotel,,60763,hotel,NY,New York City
93622,Travel Inn Hotel New York,2.5,60763,hotel,NY,New York City
287626,Hotel Gansevoort,5.0,60763,hotel,NY,New York City
611947,Hilton New York,4.0,60763,hotel,NY,New York City
1234559,Holiday Inn New York City - Wall Street,3.5,60763,hotel,NY,New York City
93555,Sheraton New York Times Square Hotel,4.0,60763,hotel,NY,New York City
208455,Tribeca Grand Hotel,4.5,60763,hotel,NY,New York City
209382,ONE UN New York,5.0,60763,hotel,NY,New York City
1128769,Thompson LES - A Thompson Hotel,,60763,hotel,NY,New York City
93579,The Helmsley Park Lane,4.0,60763,hotel,NY,New York City
1214829,Doubletree Hotel Chelsea New York City,4.0,60763,hotel,NY,New York City
630950,Holiday Inn Express NYC - Madison Square Garden,3.0,60763,hotel,NY,New York City
93489,Murray Hill East Suites,3.0,60763,hotel,NY,New York City
93450,Grand Hyatt New York,4.0,60763,hotel,NY,New York City
99388,Ramada Eastside,3.0,60763,hotel,NY,New York City
1181739,The Jane,2.0,60763,hotel,NY,New York City
488793,Solita Soho Hotel,3.0,60763,hotel,NY,New York City
1217245,The Sylvan Guest House,,60763,hotel,NY,New York City
249711,The Hotel at Times Square,,60763,hotel,NY,New York City
2096704,Hotel Verite,,60763,hotel,NY,New York City
112041,Larchmont Hotel,,60763,hotel,NY,New York City
93607,Loews Regency Hotel,4.5,60763,hotel,NY,New York City
93379,Hotel 17,2.0,60763,hotel,NY,New York City
1783324,Sheraton Tribeca New York Hotel,4.0,60763,hotel,NY,New York City
99391,Courtyard New York Manhattan/Fifth Avenue,3.5,60763,hotel,NY,New York City
1462005,W New York - Downtown,4.5,60763,hotel,NY,New York City
112039,Hotel Newton,3.0,60763,hotel,NY,New York City
1464151,Four Points by Sheraton Midtown - Times Square,3.5,60763,hotel,NY,New York City
126257,Hotel 31,2.0,60763,hotel,NY,New York City
1218720,The Standard High Line,,60763,hotel,NY,New York City
518280,Room Mate Grace,3.5,60763,hotel,NY,New York City
1177864,The GEM Hotel Chelsea,3.0,60763,hotel,NY,New York City
93618,Waldorf Astoria New York,4.5,60763,hotel,NY,New York City
93583,The Lombardy,3.5,60763,hotel,NY,New York City
93571,"Carlton Hotel, Autograph Collection",4.0,60763,hotel,NY,New York City
1390172,Fairfield Inn & Suites by Marriott New York Manhattan / Times Square,3.0,60763,hotel,NY,New York City
1486164,Fairfield Inn & Suites New York Manhattan / Fifth Avenue,3.0,60763,hotel,NY,New York City
607712,"Club Quarters, opposite Rockefeller Center",3.5,60763,hotel,NY,New York City
609602,Seafarers & International House,,60763,hotel,NY,New York City
99425,Radisson Martinique on Broadway,3.5,60763,hotel,NY,New York City
254605,Equity Point New York @ Times Square,3.0,60763,hotel,NY,New York City
1477775,The MAve,3.0,60763,hotel,NY,New York City
93516,Novotel New York Times Square,3.5,60763,hotel,NY,New York City
224223,"nyma, the New York Manhattan Hotel",3.0,60763,hotel,NY,New York City
80110,The Roger,4.0,60763,hotel,NY,New York City
1485603,Comfort Inn Times Square West,2.0,60763,hotel,NY,New York City
1733337,Sutton Court Hotel Residences,4.0,60763,hotel,NY,New York City
220243,W New York - Union Square,4.5,60763,hotel,NY,New York City
575732,Renaissance New York Hotel 57,4.0,60763,hotel,NY,New York City
122014,Gild Hall - A Thompson Hotel,4.0,60763,hotel,NY,New York City
99387,Avalon Hotel,4.0,60763,hotel,NY,New York City
1235341,Carvi Hotel New York,3.0,60763,hotel,NY,New York City
224226,City Club Hotel,4.0,60763,hotel,NY,New York City
194238,St Giles Hotel - The Court New York,4.0,60763,hotel,NY,New York City
93383,6 Columbus - A Thompson Hotel,,60763,hotel,NY,New York City
121996,Comfort Inn Manhattan,2.0,60763,hotel,NY,New York City
122005,The New Yorker Hotel,4.0,60763,hotel,NY,New York City
1308397,West 57th Street by Hilton Club,4.0,60763,hotel,NY,New York City
223019,Broadway Plaza Hotel,3.0,60763,hotel,NY,New York City
455186,JW Marriott Essex House New York,4.5,60763,hotel,NY,New York City
1158763,Hampton Inn 35th St. Empire State Building,3.0,60763,hotel,NY,New York City
122004,Phillips Club,,60763,hotel,NY,New York City
1553789,World Center Hotel,4.0,60763,hotel,NY,New York City
3235844,Pod 39,3.0,60763,hotel,NY,New York City
93568,"Algonquin Hotel Times Square, Autograph Collection",4.0,60763,hotel,NY,New York City
313862,Soho House New York,,60763,hotel,NY,New York City
262330,Millenium Hilton,4.0,60763,hotel,NY,New York City
1139717,Holiday Inn Express New York City Times Square,3.0,60763,hotel,NY,New York City
1595302,Club Quarters World Trade Center,4.0,60763,hotel,NY,New York City
601762,Blue Moon Hotel,4.0,60763,hotel,NY,New York City
112021,Broadway at Times Square Hotel,2.0,60763,hotel,NY,New York City
217630,414 Hotel,,60763,hotel,NY,New York City
1601249,Hilton New York Fashion District,4.0,60763,hotel,NY,New York City
2173604,Dream Downtown,4.5,60763,hotel,NY,New York City
93569,The Belvedere,3.5,60763,hotel,NY,New York City
1149402,"The Standard, East Village",4.0,60763,hotel,NY,New York City
225942,Park South Hotel,3.0,60763,hotel,NY,New York City
93562,Affinia Manhattan,3.5,60763,hotel,NY,New York City
121998,Marmara Manhattan Hotel,3.5,60763,hotel,NY,New York City
251906,The Wall Street Inn,3.0,60763,hotel,NY,New York City
80083,Chelsea Lodge,,60763,hotel,NY,New York City
502408,Affinia 50,4.0,60763,hotel,NY,New York City
93462,InterContinental New York Barclay,4.0,60763,hotel,NY,New York City
93477,New York Marriott Downtown,4.0,60763,hotel,NY,New York City
514488,Hotel on Rivington,4.0,60763,hotel,NY,New York City
99368,Courtyard by Marriott New York Manhattan / Times Square South,3.5,60763,hotel,NY,New York City
249712,The Westin New York at Times Square,4.0,60763,hotel,NY,New York City
612263,Hotel Mela,4.0,60763,hotel,NY,New York City
1237128,"Hotel Indigo New York City, Chelsea",4.0,60763,hotel,NY,New York City
632551,Hilton Garden Inn New York/Tribeca,3.5,60763,hotel,NY,New York City
620040,Wingate by Wyndham Manhattan Midtown,3.0,60763,hotel,NY,New York City
157057,Chambers Hotel,4.0,60763,hotel,NY,New York City
1060157,BEST WESTERN Bowery Hanbee Hotel,3.0,60763,hotel,NY,New York City
1201072,Ace Hotel NYC,3.0,60763,hotel,NY,New York City
93346,Salisbury Hotel,3.0,60763,hotel,NY,New York City
121999,AKA Sutton Place,5.0,60763,hotel,NY,New York City
75737,Night Hotel,4.0,60763,hotel,NY,New York City
1949647,Fairfield Inn & Suites New York Manhattan/Chelsea,3.0,60763,hotel,NY,New York City
93430,70 park avenue hotel - a Kimpton Hotel,4.0,60763,hotel,NY,New York City
93606,Hotel Plaza Athenee New York,5.0,60763,hotel,NY,New York City
277882,Hampton Inn New York Seaport / Financial District,3.0,60763,hotel,NY,New York City
675616,The Plaza Hotel,5.0,60763,hotel,NY,New York City
93454,Crowne Plaza Times Square Manhattan,4.0,60763,hotel,NY,New York City
93431,St. Giles - The Tuscany New York,4.0,60763,hotel,NY,New York City
112064,Warwick New York Hotel,4.0,60763,hotel,NY,New York City
93507,New York Marriott Marquis,4.0,60763,hotel,NY,New York City
1806062,Cassa Hotel & Residences,4.0,60763,hotel,NY,New York City
866615,Hampton Inn Manhattan-SoHo,3.0,60763,hotel,NY,New York City
93445,The Blakely New York,4.0,60763,hotel,NY,New York City
217626,The Benjamin,4.5,60763,hotel,NY,New York City
571166,Gramercy Park Hotel,5.0,60763,hotel,NY,New York City
235238,W New York - Times Square,4.5,60763,hotel,NY,New York City
620399,Duane Street Hotel,3.5,60763,hotel,NY,New York City
268216,Hampton Inn Manhattan Chelsea,3.0,60763,hotel,NY,New York City
1371825,Smyth Hotel - A Thompson Hotel,,60763,hotel,NY,New York City
99354,Moderne Hotel,3.5,60763,hotel,NY,New York City
99281,The Lucerne Hotel,4.0,60763,hotel,NY,New York City
2148819,Hyatt 48 Lex,4.0,60763,hotel,NY,New York City
93610,Royalton New York,4.5,60763,hotel,NY,New York City
93603,"The Pierre, A Taj Hotel, New York",5.0,60763,hotel,NY,New York City
113298,Four Seasons Hotel New York,5.0,60763,hotel,NY,New York City
222959,Ritz-Carlton Battery Park,5.0,60763,hotel,NY,New York City
281071,"Mandarin Oriental, New York",5.0,60763,hotel,NY,New York City
99392,Hotel Metro,3.0,60763,hotel,NY,New York City
113311,The Peninsula New York,5.0,60763,hotel,NY,New York City
1785018,The James New York,4.5,60763,hotel,NY,New York City
1186070,The Strand Hotel,4.0,60763,hotel,NY,New York City
99327,Fitzpatrick Grand Central Hotel,3.5,60763,hotel,NY,New York City
1845644,Courtyard New York Manhattan/Soho,3.5,60763,hotel,NY,New York City
208452,Conrad New York,5.0,60763,hotel,NY,New York City
126260,The New York Palace Hotel,4.5,60763,hotel,NY,New York City
2079052,YOTEL New York at Times Square West,3.5,60763,hotel,NY,New York City
223024,Hotel Chandler,4.0,60763,hotel,NY,New York City
292142,Affinia Dumont,4.0,60763,hotel,NY,New York City
93614,The St. Regis New York,5.0,60763,hotel,NY,New York City
113300,Omni Berkshire Place,4.5,60763,hotel,NY,New York City
93534,Renaissance New York Hotel Times Square,4.0,60763,hotel,NY,New York City
273530,The Maritime Hotel,3.0,60763,hotel,NY,New York City
1158753,Ink48 - a Kimpton Hotel,4.0,60763,hotel,NY,New York City
113329,Morgans Hotel,4.0,60763,hotel,NY,New York City
1218792,Hilton Garden Inn New York West 35th,3.0,60763,hotel,NY,New York City
634696,The Bowery Hotel,,60763,hotel,NY,New York City
93624,The Towers of the Waldorf Astoria,5.0,60763,hotel,NY,New York City
2253206,TRYP Times Square South,4.0,60763,hotel,NY,New York City
208453,Hilton Times Square,4.0,60763,hotel,NY,New York City
93352,Doubletree Guest Suites Times Square,4.0,60763,hotel,NY,New York City
1913413,The Jewel Facing Rockefeller Center,4.0,60763,hotel,NY,New York City
93457,The Hampton Inn Times Square North,3.0,60763,hotel,NY,New York City
630409,The London NYC,5.0,60763,hotel,NY,New York City
93585,Lowell Hotel,5.0,60763,hotel,NY,New York City
93623,Trump International Hotel and Tower,5.0,60763,hotel,NY,New York City
80087,BEST WESTERN PLUS Hospitality House,3.0,60763,hotel,NY,New York City
93566,The Surrey,5.0,60763,hotel,NY,New York City
93525,Sanctuary Hotel New York,4.0,60763,hotel,NY,New York City
1015206,Crowne Plaza Suites Houston - Near Sugar Land,3.5,56003,hotel,TX,Houston
107836,The St. Regis Houston,5.0,56003,hotel,TX,Houston
578694,Days Inn and Suites Houston Hobby Airport,2.5,56003,hotel,TX,Houston
615260,Hotel Granduca,5.0,56003,hotel,TX,Houston
99109,The Houstonian,4.5,56003,hotel,TX,Houston
247108,Hilton Garden Inn Houston Northwest,3.0,56003,hotel,TX,Houston
108141,La Quinta Inn & Suites Houston Bush IAH South,2.5,56003,hotel,TX,Houston
1205162,Element by Westin Houston Vintage Park,3.0,56003,hotel,TX,Houston
266157,Magnolia Hotel Houston,4.0,56003,hotel,TX,Houston
1573321,SpringHill Suites Houston Intercontinental Airport,3.0,56003,hotel,TX,Houston
1438752,Embassy Suites Houston - Energy Corridor,3.5,56003,hotel,TX,Houston
98979,Crowne Plaza Houston River Oaks,3.5,56003,hotel,TX,Houston
1862847,Embassy Suites Houston Downtown,3.5,56003,hotel,TX,Houston
3236579,Crowne Plaza Houston Galleria Area,3.5,56003,hotel,TX,Houston
73445,BEST WESTERN PLUS Westchase Mini-Suites,3.0,56003,hotel,TX,Houston
841981,The Blackstone A Renaissance Hotel,4.0,35805,hotel,IL,Chicago
87659,The Westin Chicago River North,4.0,35805,hotel,IL,Chicago
220240,W Chicago - City Center,4.0,35805,hotel,IL,Chicago
90916,Majestic Hotel,2.5,35805,hotel,IL,Chicago
235385,City Suites Hotel,2.5,35805,hotel,IL,Chicago
114581,Swissotel Chicago,4.0,35805,hotel,IL,Chicago
111487,Hilton Garden Inn Chicago Downtown/Magnificent Mile,3.0,35805,hotel,IL,Chicago
223061,Embassy Suites Hotel Chicago Downtown Lakefront,3.5,35805,hotel,IL,Chicago
1045286,Springhill Suites Chicago Downtown / River North,,35805,hotel,IL,Chicago
79228,BEST WESTERN Plus Hawthorne Terrace Hotel,3.0,35805,hotel,IL,Chicago
111509,The Sutton Place Hotel,4.0,35805,hotel,IL,Chicago
114578,Wyndham Blake Chicago,3.5,35805,hotel,IL,Chicago
90976,Courtyard by Marriott Chicago Downtown,3.5,35805,hotel,IL,Chicago
90955,Residence Inn Chicago Downtown,3.0,35805,hotel,IL,Chicago
87573,Chicago's Essex Inn,3.0,35805,hotel,IL,Chicago
290675,Amber Inn,,35805,hotel,IL,Chicago
123293,Mark Twain Hotel,,35805,hotel,IL,Chicago
1200027,Steps to Everything - Navy Pier 31,2.5,35805,hotel,IL,Chicago
1743591,Suite Home Chicago - One Superior Place,,35805,hotel,IL,Chicago
87595,Congress Plaza Hotel,3.0,35805,hotel,IL,Chicago
90922,Ramada Inn Lake Shore - Chicago,2.0,35805,hotel,IL,Chicago
87627,Red Roof Inn,2.0,35805,hotel,IL,Chicago
484081,The Standard Club,,35805,hotel,IL,Chicago
87576,Travelodge Chicago Downtown,2.0,35805,hotel,IL,Chicago
278718,University Club of Chicago,,35805,hotel,IL,Chicago
123234,Heart O' Chicago Motel,2.0,35805,hotel,IL,Chicago
114583,BEST WESTERN Grant Park Hotel,2.5,35805,hotel,IL,Chicago
142296,Holiday Inn Chicago O'Hare,3.0,35805,hotel,IL,Chicago
90952,Hyatt Chicago Magnificent Mile,4.0,35805,hotel,IL,Chicago
595763,Habitat Corporate Suites at Presidential Towers,,35805,hotel,IL,Chicago
596421,Midway Inn,,35805,hotel,IL,Chicago
123290,New Jackson Hotel,,35805,hotel,IL,Chicago
123316,Bellwood Hotel,,35805,hotel,IL,Chicago
123292,Milshire Hotel,,35805,hotel,IL,Chicago
123216,Skylark Motel,,35805,hotel,IL,Chicago
123318,Abbott Hotel,,35805,hotel,IL,Chicago
123317,Belair Hotel,,35805,hotel,IL,Chicago
488493,Chinatown Hotel,1.5,35805,hotel,IL,Chicago
87610,Clarion Hotel Midway Airport,3.0,35805,hotel,IL,Chicago
90918,Inn at Lincoln Park,2.0,35805,hotel,IL,Chicago
87613,Howard Johnson Inn Downtown Chicago,2.0,35805,hotel,IL,Chicago
87656,The Tremont Chicago Hotel at Magnificent Mile,3.0,35805,hotel,IL,Chicago
281340,Fairfield Inn Chicago Midway Airport,2.0,35805,hotel,IL,Chicago
123225,Ohio House Motel,,35805,hotel,IL,Chicago
114600,The Whitehall Hotel,4.0,35805,hotel,IL,Chicago
87566,"Inn of Chicago Magnificent Mile, an Ascend Collection hotel",3.0,35805,hotel,IL,Chicago
1149495,Hotel Felix,4.0,35805,hotel,IL,Chicago
591177,Union League Club,,35805,hotel,IL,Chicago
299922,Holiday Inn Express Chicago-Midway Airport,2.5,35805,hotel,IL,Chicago
87657,The Westin Michigan Avenue Chicago,4.0,35805,hotel,IL,Chicago
90973,Allerton Hotel,4.0,35805,hotel,IL,Chicago
90969,Holiday Inn Chicago Downtown,3.0,35805,hotel,IL,Chicago
650708,Ruby Room,3.5,35805,hotel,IL,Chicago
87614,Chicago Marriott at Medical District/UIC,3.5,35805,hotel,IL,Chicago
87618,Hyatt Regency McCormick Place,3.5,35805,hotel,IL,Chicago
87592,Marriott Chicago Downtown Magnificent Mile,3.5,35805,hotel,IL,Chicago
114608,"Hotel Cass, a Holiday Inn Express",3.0,35805,hotel,IL,Chicago
273262,Crowne Plaza Chicago - The Metro,3.5,35805,hotel,IL,Chicago
1052716,Crowne Plaza Chicago Magnificent Mile,4.0,35805,hotel,IL,Chicago
123319,Hilton Chicago O'Hare Airport,4.0,35805,hotel,IL,Chicago
87590,Hilton Chicago,4.0,35805,hotel,IL,Chicago
225108,W Chicago Lakeshore,4.0,35805,hotel,IL,Chicago
250023,River Hotel,3.5,35805,hotel,IL,Chicago
1186401,Central Loop Hotel,3.5,35805,hotel,IL,Chicago
1075753,Chicago South Loop Hotel,3.0,35805,hotel,IL,Chicago
